time,base_x,base_y,base_z,base_quat_x,base_quat_y,base_quat_z,base_quat_w,base_lin_x,base_lin_y,base_lin_z,base_ang_x,base_ang_y,base_ang_z,q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,dq0,dq1,dq2,dq3,dq4,dq5,dq6,dq7,dq8,dq9,dq10,dq11,contact_LF,contact_RF,contact_LH,contact_RH
2.42,1.57834,0.0110427,0.314497,0.000859973,0.0219667,0.0213891,0.99953,0.75983,-0.315604,-0.0340012,0.730196,-1.79347,0.199987,-0.0412244,0.915408,-1.51248,-0.0774423,0.290187,-1.48547,0.0564118,0.963691,-0.960227,0.0383848,0.380237,-1.36494,0.299205,2.02769,3.22023,-0.121518,-9.09641,10.4282,0.710723,2.63231,0.0740319,0.47335,5.68231,-4.71102,1,0,0,1,
2.44,1.59354,0.00469814,0.313638,0.00746609,0.00183664,0.0225573,0.999716,0.759905,-0.318455,-0.0520534,0.695391,-2.12986,0.0025842,-0.0313335,0.95374,-1.42837,-0.0726491,0.15598,-1.26293,0.0689765,1.07852,-1.14566,0.0501457,0.508468,-1.46524,0.494545,1.91662,4.20542,0.23966,-6.71037,11.127,0.628236,5.74159,-9.27167,0.588043,6.41156,-5.01458,1,0,0,1,
2.46,1.60875,-0.00167978,0.312411,0.0140603,-0.0194689,0.0218541,0.999473,0.762173,-0.318943,-0.0707314,0.73276,-2.02567,-0.171284,-0.0205287,0.986298,-1.33425,-0.0629155,0.099289,-1.10458,0.0787616,1.18991,-1.40514,0.062069,0.640147,-1.5613,0.540238,1.62787,4.70628,0.486682,-2.83454,7.91794,0.489254,5.5693,-12.974,0.596167,6.58393,-4.80308,1,0,0,1,
2.48,1.62404,-0.00804384,0.310805,0.0214363,-0.0375634,0.0194812,0.998874,0.766634,-0.317068,-0.0900353,0.846758,-1.48148,-0.315279,-0.0112742,1.01146,-1.2405,-0.0502694,0.158052,-1.10157,0.08401,1.24234,-1.64974,0.0716387,0.763114,-1.64361,0.462726,1.25797,4.68761,0.632303,2.93814,0.150416,0.26242,2.62174,-12.2298,0.478485,6.14838,-4.11549,1,1,0,1,
2.5,1.63943,-0.0143467,0.308806,0.0304822,-0.0480808,0.0155833,0.998257,0.773287,-0.312829,-0.109965,1.0519,-0.499622,-0.430372,-0.00588359,1.02913,-1.15837,-0.0389923,0.244299,-1.16435,0.082467,1.20522,-1.82784,0.0755156,0.863594,-1.70327,0.26953,0.883589,4.10649,0.563857,4.31236,-3.13925,-0.0771494,-1.85615,-8.90525,0.193842,5.02396,-2.98335,1,1,0,1,
2.52,1.65497,-0.0205132,0.306449,0.0418513,-0.0480016,0.010208,0.997918,0.780197,-0.302016,-0.123411,1.25469,0.520869,-0.524944,-0.00611767,1.04026,-1.09621,-0.0306338,0.32028,-1.25517,0.0727626,1.0868,-1.91122,0.0703733,0.930176,-1.73435,-0.0117041,0.556323,3.10786,0.417925,3.79903,-4.54079,-0.485223,-5.92104,-4.1689,-0.257114,3.32911,-1.554,1,1,0,1,
2.54,1.67063,-0.0263555,0.30396,0.0547158,-0.039554,0.00356444,0.997712,0.785428,-0.280416,-0.123262,1.34204,1.18662,-0.599921,-0.0111295,1.04577,-1.04782,-0.0234202,0.386079,-1.36177,0.0568224,0.946474,-1.90542,0.056833,0.967314,-1.74091,-0.250592,0.275886,2.41958,0.360677,3.28996,-5.32991,-0.797009,-7.0163,0.289942,-0.677016,1.85691,-0.327737,1,1,0,1,
2.56,1.68638,-0.0316579,0.301609,0.0677963,-0.026229,-0.00395771,0.997347,0.788979,-0.24803,-0.109519,1.2996,1.50406,-0.643014,-0.01933,1.04576,-1.00325,-0.0157521,0.443421,-1.46976,0.0353937,0.754509,-1.81913,0.0374474,0.984194,-1.7289,-0.410024,-0.000396848,2.22849,0.383408,2.86709,-5.3999,-1.07144,-9.59825,4.31461,-0.96928,0.844013,0.600581,1,1,0,1,
2.58,1.70218,-0.0362048,0.29967,0.079696,-0.0114503,-0.0117264,0.996684,0.790851,-0.204858,-0.0821822,1.10962,1.48066,-0.632739,-0.0289007,1.03974,-0.952788,-0.00706487,0.495568,-1.56778,0.014887,0.508027,-1.64929,0.0156932,0.990507,-1.70391,-0.478533,-0.301182,2.52291,0.434359,2.60736,-4.90073,-1.02533,-12.3241,8.4918,-1.08771,0.315642,1.2493,1,1,0,1,
2.6,1.718,-0.0397803,0.298413,0.0889015,0.00143519,-0.0188489,0.995861,0.791044,-0.1509,-0.0412511,0.756573,1.12334,-0.548518,-0.0376614,1.02661,-0.886421,0.00205098,0.546949,-1.64631,0.000599589,0.252738,-1.41028,-0.00429777,0.996257,-1.6715,-0.438035,-0.656406,3.31836,0.455792,2.56906,-3.92654,-0.714372,-12.7645,11.9507,-0.999548,0.287511,1.62078,1,1,0,1,
2.62,1.7338,-0.0422106,0.298047,0.0941572,0.00995997,-0.0245059,0.995206,0.788905,-0.0924126,0.00385882,0.339385,0.683439,-0.43458,-0.0407039,1.04212,-0.90845,0.0104074,0.601108,-1.69897,-0.00615695,0.0202456,-1.13352,-0.0189972,1.00903,-1.63591,-0.152129,0.775123,-1.10142,0.41782,2.70793,-2.63296,-0.337827,-11.6246,13.8381,-0.734971,0.638637,1.77907,0,1,0,1,
2.64,1.74954,-0.0434883,0.298532,0.0955622,0.0149136,-0.0288819,0.994893,0.783783,-0.0356543,0.0437322,-0.029987,0.405878,-0.3533,-0.0341043,1.10511,-1.0919,0.0177496,0.656584,-1.72898,-0.00743297,-0.161476,-0.872499,-0.0287699,1.02573,-1.59582,0.329981,3.14961,-9.17231,0.367112,2.77381,-1.50045,-0.0638013,-9.08607,13.0508,-0.488637,0.83515,2.00485,0,1,0,1,
2.66,1.76513,-0.0436483,0.299762,0.0935977,0.0178593,-0.03251,0.994919,0.775678,0.0193754,0.0783689,-0.346091,0.28763,-0.313134,-0.0188574,1.1638,-1.32941,0.0246137,0.710138,-1.74131,-0.00544715,-0.234659,-0.742814,-0.0351578,1.04056,-1.54839,0.762345,2.93457,-11.8756,0.343204,2.67768,-0.616781,0.0992912,-3.65915,6.48426,-0.319394,0.741493,2.3713,0,1,0,1,
2.68,1.78054,-0.0427249,0.301632,0.0887747,0.0203377,-0.0359698,0.995194,0.76459,0.0726764,0.107769,-0.605179,0.327168,-0.317077,0.00284716,1.18391,-1.55329,0.0317113,0.758583,-1.74075,-0.00211174,-0.168547,-0.816014,-0.039868,1.04763,-1.49067,1.08523,1.00537,-11.1943,0.354878,2.42225,0.0281659,0.16677,3.30559,-3.66003,-0.235509,0.353327,2.88584,0,1,1,1,
2.7,1.7957,-0.0407527,0.304038,0.0816286,0.0238867,-0.039833,0.99558,0.750519,0.124249,0.131933,-0.8036,0.523976,-0.364176,0.0279245,1.15261,-1.7276,0.0395746,0.799307,-1.7322,0.00196067,-0.0991473,-0.890905,-0.0446474,1.04088,-1.41932,1.25387,-1.56459,-8.71529,0.393168,2.03622,0.427556,0.203621,3.46997,-3.74452,-0.238969,-0.337247,3.56746,0,1,1,1,
2.72,1.81055,-0.0377856,0.306869,0.0727465,0.0294524,-0.0444289,0.995925,0.734596,0.171222,0.150083,-0.937341,0.692918,-0.406955,0.0521002,1.08042,-1.8335,0.0480153,0.831154,-1.71937,0.00590946,-0.0404577,-0.948888,-0.0506945,1.01652,-1.33189,1.20878,-3.60987,-5.29505,0.422034,1.59233,0.641237,0.197439,2.93448,-2.89918,-0.302355,-1.21822,4.37185,0,1,1,1,
2.74,1.82508,-0.0339536,0.309996,0.0628128,0.0355707,-0.0492882,0.996173,0.717954,0.210728,0.161444,-1.00961,0.647484,-0.40384,0.0696886,0.988255,-1.86519,0.0552174,0.856163,-1.7003,0.00869462,0.0120356,-0.995945,-0.0575537,0.980608,-1.23203,0.87942,-4.60811,-1.58447,0.360107,1.25047,0.953567,0.139258,2.62466,-2.35286,-0.342961,-1.79561,4.99314,0,1,1,1,
2.76,1.83926,-0.0294062,0.313282,0.0524942,0.0401452,-0.053832,0.996361,0.700592,0.242766,0.166016,-1.02768,0.38523,-0.361915,0.0842053,0.826276,-1.83126,0.059395,0.876803,-1.67137,0.00948553,0.064219,-1.03881,-0.0647581,0.942006,-1.12558,0.725836,-8.09897,1.69642,0.208879,1.032,1.44681,0.0395455,2.60917,-2.14313,-0.360222,-1.9301,5.32244,0,1,1,1,
2.78,1.8531,-0.0242928,0.316591,0.0424084,0.041045,-0.05759,0.996594,0.68251,0.267335,0.163798,-0.998091,-0.0962626,-0.287288,0.0959106,0.6191,-1.72131,0.059244,0.895147,-1.62862,0.00763712,0.12226,-1.08403,-0.072396,0.910247,-1.01986,0.585265,-10.3588,5.49749,-0.00754909,0.917203,2.13714,-0.0924205,2.90206,-2.26132,-0.381896,-1.58795,5.28606,0,1,1,1,
2.8,1.86656,-0.0187626,0.319788,0.0331396,0.0361081,-0.0601763,0.996984,0.663708,0.284436,0.154791,-0.924087,-0.799001,-0.181846,0.101762,0.411945,-1.54121,0.0539054,0.912735,-1.56763,0.00259276,0.192793,-1.13818,-0.0809214,0.899444,-0.93404,0.292556,-10.3577,9.00522,-0.266931,0.879373,3.04976,-0.252218,3.52666,-2.70738,-0.426267,-0.540134,4.29073,0,1,1,0,
2.82,1.87965,-0.0129592,0.322757,0.0250471,0.0241952,-0.0613197,0.99751,0.645536,0.294963,0.141928,-0.853876,-1.40595,-0.0572378,0.0989677,0.239447,-1.31985,0.0435538,0.929585,-1.48551,-0.00570994,0.279881,-1.20473,-0.0886598,0.968722,-1.02209,-0.139701,-8.6249,11.068,-0.51758,0.842501,4.10573,-0.415135,4.35439,-3.32743,-0.38692,3.4639,-4.40245,0,1,1,0,
2.84,1.89239,-0.00700195,0.325459,0.0176227,0.00834875,-0.0610535,0.997944,0.62934,0.299813,0.128141,-0.830693,-1.59851,0.073802,0.0893488,0.128345,-1.11686,0.0309878,0.942607,-1.3884,-0.0154083,0.375587,-1.27566,-0.0951311,1.08602,-1.24076,-0.480945,-5.55512,10.1492,-0.628301,0.651094,4.85593,-0.484919,4.7853,-3.5466,-0.323564,5.86475,-10.9335,0,1,1,0,
2.86,1.90484,-0.00100452,0.327877,0.0101826,-0.0073286,-0.0594362,0.998153,0.615121,0.298984,0.11343,-0.852329,-1.37642,0.208205,0.0756191,0.118805,-1.02616,0.0190066,0.94933,-1.28532,-0.0241675,0.468505,-1.34072,-0.0993128,1.1902,-1.48513,-0.686486,-0.477,4.53519,-0.59906,0.336156,5.15385,-0.437957,4.64588,-3.25288,-0.209085,5.20918,-12.2185,0,1,1,0,
2.88,1.91701,0.00491955,0.32999,0.00203599,-0.018734,-0.0564926,0.998225,0.60288,0.292477,0.0977956,-0.924478,-0.740349,0.343173,0.0618467,0.177532,-1.03914,0.009953,0.948874,-1.18658,-0.0294648,0.546508,-1.39032,-0.0990281,1.24234,-1.69573,-0.688618,2.93636,-0.648811,-0.45268,-0.0228113,4.93711,-0.264869,3.90018,-2.48019,0.0142349,2.60709,-10.5301,1,1,1,0,
2.9,1.92896,0.0106567,0.331782,-0.00758545,-0.0217823,-0.0521628,0.998372,0.592615,0.280291,0.0812378,-1.06108,0.308057,0.484331,0.0521394,0.228749,-1.07769,0.00604186,0.941884,-1.10434,-0.028399,0.596591,-1.41524,-0.0910837,1.22208,-1.83501,-0.485365,2.56086,-1.92771,-0.195557,-0.349495,4.11157,0.053291,2.50416,-1.24557,0.397216,-1.01336,-6.96403,1,1,1,0,
2.92,1.94071,0.0160895,0.333239,-0.0192009,-0.0138272,-0.0462831,0.998648,0.58182,0.26185,0.0645484,-1.18432,1.33736,0.622425,0.0469068,0.270502,-1.1495,0.00869749,0.930412,-1.04893,-0.0187615,0.609419,-1.40936,-0.0729316,1.13532,-1.8774,-0.261628,2.08763,-3.59056,0.132782,-0.573601,2.77094,0.481876,0.6414,0.293687,0.907607,-4.33775,-2.1193,1,1,1,0,
2.94,1.95222,0.0210851,0.334369,-0.0318454,0.00212679,-0.0389908,0.99873,0.567984,0.236574,0.0485195,-1.19384,1.92135,0.729618,0.0433683,0.302348,-1.2404,0.0159614,0.917128,-1.0154,-0.00271907,0.593382,-1.37967,-0.0458736,0.992238,-1.82341,-0.176928,1.59231,-4.54514,0.363196,-0.664199,1.67647,0.802122,-0.801861,1.48459,1.3529,-7.15414,2.69935,1,1,1,0,
2.96,1.96341,0.0255069,0.335184,-0.0440687,0.02171,-0.030748,0.998319,0.551108,0.204465,0.0331511,-1.07044,2.06677,0.7809,0.0386482,0.325865,-1.33397,0.0249508,0.903846,-0.993987,0.0159473,0.561867,-1.33631,-0.0153339,0.780079,-1.69225,-0.236004,1.17586,-4.6785,0.449472,-0.664078,1.07051,0.933319,-1.57577,2.16795,1.52698,-10.6079,6.55823,1,1,1,0,
2.98,1.97424,0.0292182,0.335699,-0.0542692,0.0406321,-0.0223776,0.997448,0.531192,0.165522,0.0184433,-0.793788,1.78133,0.744787,0.0308174,0.345127,-1.41755,0.032653,0.891799,-0.974461,0.0330558,0.528754,-1.29001,0.00995499,0.543051,-1.49589,-0.39154,0.963087,-4.17867,0.385109,-0.602378,0.976267,0.855424,-1.65565,2.31487,1.26445,-11.8514,9.81787,1,1,1,0,
3,1.98464,0.0320822,0.335926,-0.060708,0.0547005,-0.0150202,0.996542,0.508236,0.119746,0.00439586,-0.347604,1.07183,0.598604,0.0190903,0.36639,-1.48106,0.0355314,0.895581,-0.983382,0.0442301,0.50845,-1.25266,0.0249424,0.318275,-1.26094,-0.586356,1.06319,-3.17565,0.143917,0.189131,-0.446039,0.558717,-1.01519,1.86785,0.74937,-11.2388,11.7473,1,0,1,0,
3.02,1.99456,0.033998,0.335869,-0.0621199,0.0606954,-0.00972489,0.996174,0.48355,0.0724731,-0.0104967,0.113948,0.218158,0.400383,0.00415178,0.395647,-1.51796,0.0290509,0.954577,-1.12251,0.0462597,0.51298,-1.2349,0.0279655,0.13935,-1.03364,-0.746925,1.4628,-1.84518,-0.324021,2.94979,-6.95616,0.101481,0.226496,0.887911,0.151155,-8.94625,11.3654,1,0,1,0,
3.04,2.00398,0.0350068,0.335491,-0.0594916,0.0589782,-0.00653721,0.996464,0.458444,0.0290426,-0.0277402,0.423588,-0.508191,0.23047,-0.0111879,0.433399,-1.53139,0.0141885,1.03528,-1.32423,0.0409335,0.542741,-1.23819,0.0223766,0.045374,-0.887783,-0.766983,1.8876,-0.671501,-0.743122,4.03518,-10.0862,-0.266312,1.48807,-0.164529,-0.279443,-4.69882,7.2926,1,0,1,0,
3.06,2.01289,0.0351853,0.334744,-0.0544277,0.0507341,-0.00510192,0.997215,0.432919,-0.0105458,-0.0473345,0.574367,-1.113,0.101217,-0.0244289,0.477628,-1.52578,-0.00522905,1.1056,-1.52849,0.031346,0.594966,-1.26079,0.0120812,0.0828249,-0.912987,-0.662054,2.21149,0.28083,-0.970877,3.51598,-10.2131,-0.479374,2.61122,-1.13014,-0.514771,1.87255,-1.26018,1,0,1,1,
3.08,2.02129,0.0346106,0.333582,-0.0485868,0.0371067,-0.00502023,0.998117,0.406975,-0.0462922,-0.0692796,0.55978,-1.59943,0.00933533,-0.0336061,0.525826,-1.50499,-0.0237255,1.14613,-1.69849,0.0206386,0.66667,-1.30019,0.00127481,0.169785,-1.00212,-0.458859,2.40991,1.03939,-0.924821,2.02661,-8.50012,-0.53537,3.5852,-1.96967,-0.54032,4.34802,-4.45688,1,0,1,1,
3.1,2.02917,0.0333593,0.331957,-0.0436746,0.0192344,-0.0059677,0.998843,0.380611,-0.0781966,-0.0935756,0.374562,-1.96829,-0.060251,-0.0368359,0.575756,-1.47295,-0.0345623,1.14999,-1.80873,0.011994,0.754756,-1.35337,-0.00666536,0.266981,-1.10044,-0.161488,2.49649,1.6018,-0.54184,0.19308,-5.51196,-0.432232,4.40431,-2.65913,-0.397009,4.8598,-4.91584,1,0,1,1,
3.12,2.03653,0.0315155,0.329822,-0.0409683,-0.0014199,-0.00770913,0.99913,0.355998,-0.105179,-0.120432,0.155122,-2.12717,-0.115137,-0.0330717,0.625549,-1.43455,-0.0324223,1.12422,-1.84031,0.00780646,0.854835,-1.416,-0.00949697,0.369578,-1.20185,0.188211,2.48964,1.92002,0.106998,-1.28885,-1.57869,-0.209376,5.00394,-3.13144,-0.141581,5.12982,-5.0703,1,0,1,1,
3.14,2.04344,0.0291921,0.327121,-0.039904,-0.0221469,-0.00986834,0.998909,0.335309,-0.12616,-0.150058,0.0429219,-1.98392,-0.141523,-0.0250322,0.673008,-1.39765,-0.0189227,1.04475,-1.80034,0.00726032,0.957335,-1.47957,-0.00839596,0.47031,-1.29969,0.401971,2.37295,1.8453,0.674982,-3.9735,1.99852,-0.027307,5.12501,-3.17876,0.0550507,5.03662,-4.8922,1,0,1,1,
3.16,2.04997,0.0265091,0.323801,-0.039421,-0.0399305,-0.0119667,0.998353,0.318542,-0.14114,-0.182455,0.0423735,-1.53908,-0.126837,-0.0159397,0.716881,-1.37143,-0.000553043,0.913693,-1.70307,0.00896346,1.05112,-1.53588,-0.00524265,0.561409,-1.38811,0.454629,2.19363,1.31091,0.918481,-6.55269,4.8635,0.0851569,4.68905,-2.81544,0.157665,4.55496,-4.42073,1,0,1,1,
3.18,2.0562,0.0235865,0.319805,-0.0384184,-0.0517708,-0.0134567,0.997829,0.305698,-0.150118,-0.217621,0.156469,-0.793445,-0.0608437,-0.00865479,0.75672,-1.36536,0.0160379,0.761287,-1.56625,0.0117596,1.12462,-1.57816,-0.00177145,0.635064,-1.46204,0.364244,1.99197,0.303273,0.829546,-7.62033,6.84059,0.139808,3.67508,-2.11377,0.17356,3.68274,-3.69663,1,0,1,1,
3.2,2.06222,0.0205444,0.315077,-0.0357722,-0.0546799,-0.0137664,0.997768,0.296777,-0.153094,-0.255557,0.385407,0.252779,0.0580149,-0.00589503,0.792046,-1.38825,0.0259425,0.613866,-1.42682,0.0145339,1.16597,-1.60053,0.000332182,0.683312,-1.5168,0.137988,1.76631,-1.14439,0.495232,-7.37103,6.97168,0.138712,2.06779,-1.11855,0.105182,2.41238,-2.73785,1,0,1,1,
3.22,2.06807,0.0174927,0.309614,-0.0307264,-0.0468841,-0.01258,0.998348,0.287704,-0.151584,-0.288693,0.615455,1.23089,0.170767,-0.00946443,0.821981,-1.44356,0.0266653,0.498379,-1.33784,0.0161889,1.16798,-1.5998,-0.000181155,0.701457,-1.54999,-0.17847,1.49675,-2.76529,0.0361399,-5.77437,4.44903,0.0827534,0.100097,0.0365041,-0.0256668,0.907269,-1.65961,1,0,1,1,
3.24,2.0737,0.0145009,0.303612,-0.023996,-0.0315016,-0.0104091,0.999161,0.274404,-0.1471,-0.30946,0.732892,1.77176,0.224747,-0.0175459,0.846936,-1.51926,0.020221,0.446607,-1.34606,0.0166412,1.14205,-1.58291,-0.00260917,0.698217,-1.56823,-0.404074,1.24776,-3.78505,-0.322213,-2.58859,-0.411009,0.0226135,-1.29651,0.844282,-0.121401,-0.162011,-0.911897,1,0,1,1,
3.26,2.07902,0.0116285,0.297318,-0.0166692,-0.0128928,-0.00788921,0.999747,0.256877,-0.139643,-0.317857,0.738681,1.8745,0.230387,-0.0275525,0.868227,-1.60117,0.0100527,0.465252,-1.45129,0.0163186,1.10426,-1.55915,-0.00575212,0.68561,-1.57992,-0.500329,1.06451,-4.09547,-0.508419,0.932237,-5.26153,-0.0161292,-1.88928,1.18827,-0.157147,-0.630347,-0.584962,1,1,1,1,
3.28,2.08395,0.00893499,0.29098,-0.00980917,0.0045495,-0.00549448,0.999926,0.235123,-0.129213,-0.313884,0.637909,1.53744,0.204132,-0.0369668,0.888228,-1.67717,0.000307566,0.486631,-1.55394,0.0161213,1.07038,-1.53831,-0.00831998,0.675472,-1.59331,-0.470716,1.00009,-3.80035,-0.487255,1.06895,-5.13258,-0.0098679,-1.69398,1.0416,-0.128393,-0.506871,-0.66921,1,1,1,1,
3.3,2.0884,0.00647982,0.284846,-0.00442618,0.01641,-0.00351933,0.999849,0.209142,-0.115809,-0.297543,0.43756,0.758847,0.159619,-0.0433148,0.910285,-1.73676,-0.00636737,0.508729,-1.6351,0.017384,1.05577,-1.53095,-0.00892195,0.679397,-1.6165,-0.317402,1.10283,-2.97904,-0.333747,1.1049,-4.05808,0.0631355,-0.730573,0.368171,-0.0300988,0.196239,-1.15969,1,1,1,1,
3.32,2.09228,0.00432355,0.279169,-0.00121084,0.0195678,-0.0020825,0.999806,0.1783,-0.0992652,-0.26762,0.223998,-0.0718966,0.115825,-0.0449222,0.936825,-1.77303,-0.00827196,0.536208,-1.68857,0.0212692,1.07069,-1.54423,-0.00656218,0.705001,-1.6544,-0.08037,1.32698,-1.81359,-0.0952294,1.37397,-2.67343,0.194261,0.746217,-0.664181,0.117989,1.28019,-1.89488,1,1,1,1,
3.34,2.09549,0.00253127,0.274239,0.000223332,0.0161092,-0.00108039,0.99987,0.141965,-0.0794122,-0.222904,0.0760552,-0.563776,0.0801441,-0.0430182,0.964913,-1.79032,-0.00664492,0.566649,-1.71923,0.0271249,1.10609,-1.57119,-0.00208674,0.744694,-1.69993,0.0952009,1.40443,-0.864461,0.0813521,1.52203,-1.53273,0.292784,1.76967,-1.34785,0.223772,1.98467,-2.27655,1,1,1,1,
3.36,2.09792,0.00116912,0.270352,0.000500234,0.00942813,-0.000435331,0.999955,0.100137,-0.0562503,-0.163395,-0.0097709,-0.715997,0.0480488,-0.0394977,0.990073,-1.79516,-0.00337808,0.594891,-1.73363,0.0335335,1.14826,-1.60165,0.0030637,0.787194,-1.74353,0.176026,1.25799,-0.242007,0.163342,1.41214,-0.719973,0.320431,2.10891,-1.52299,0.257522,2.12499,-2.17978,1,1,1,1,
3.38,2.09946,0.000303311,0.267802,0.000225487,0.0029242,-9.63035e-05,0.999996,0.0528153,-0.0297796,-0.0890941,-0.0350262,-0.528128,0.0205356,-0.0361502,1.00804,-1.7937,-0.000225537,0.615566,-1.73786,0.0387735,1.18362,-1.62627,0.0073271,0.821148,-1.77614,0.167378,0.898479,0.0725996,0.157627,1.03374,-0.211433,0.262,1.76761,-1.23099,0.21317,1.6977,-1.63059,1,1,1,1,
3.4,2.1,-2.1684e-19,0.266887,-6.01853e-35,-2.77556e-17,-2.1684e-18,1,-3.3723e-15,1.92207e-15,5.91194e-15,3.88578e-15,4.26326e-14,-1.05471e-15,-0.0346681,1.01488,-1.79192,0.00117796,0.623559,-1.73793,0.0409402,1.19846,-1.63639,0.00909552,0.835039,-1.78898,0.074105,0.342109,0.0894076,0.0701748,0.39966,-0.00377304,0.108335,0.742153,-0.505932,0.0884211,0.694509,-0.64193,1,1,1,1,
