time,base_x,base_y,base_z,base_quat_x,base_quat_y,base_quat_z,base_quat_w,base_lin_x,base_lin_y,base_lin_z,base_ang_x,base_ang_y,base_ang_z,q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,dq0,dq1,dq2,dq3,dq4,dq5,dq6,dq7,dq8,dq9,dq10,dq11,contact_LF,contact_RF,contact_LH,contact_RH
2.28,1.71874,-0.034792,0.303896,0.0707031,-0.0236882,-0.0136483,0.997123,0.865129,-0.18167,-0.0338768,0.746413,1.96398,-0.609987,-0.0449824,1.04338,-0.964578,0.0012449,0.526554,-1.51674,0.00379679,0.502265,-1.62476,0.0219576,1.03814,-1.69186,-0.181109,-0.177333,2.06173,0.604055,2.65307,-5.1144,-0.552674,-14.4469,10.1262,-0.850227,-0.415534,2.26029,1,1,0,1,
2.3,1.736,-0.0378793,0.303664,0.0763454,-0.0049004,-0.0214528,0.996839,0.861263,-0.125004,0.0128822,0.453372,1.81866,-0.645033,-0.0481202,1.03498,-0.92155,0.0157901,0.573831,-1.60205,-0.00126529,0.198214,-1.32968,0.00405798,1.0184,-1.63171,-0.156889,-0.420019,2.15139,0.727259,2.36385,-4.26556,-0.253104,-15.2026,14.754,-0.894979,-0.987091,3.00731,0,1,0,1,
2.32,1.75317,-0.0397638,0.304422,0.078845,0.0111678,-0.0291651,0.996398,0.855524,-0.0640803,0.0613164,0.137616,1.48952,-0.641287,-0.0440013,1.07786,-1.05708,0.0309225,0.619004,-1.66325,0.000155703,-0.0760733,-0.988129,-0.0124768,0.996431,-1.56198,0.205944,2.14408,-6.77653,0.756621,2.25866,-3.06008,0.0710498,-13.7144,17.0778,-0.826737,-1.0984,3.48676,0,1,0,1,
2.34,1.77021,-0.0404676,0.30605,0.0785752,0.023795,-0.0364982,0.995956,0.847507,-0.00693054,0.0997213,-0.117728,1.14244,-0.619902,-0.0290767,1.13966,-1.31696,0.04447,0.66346,-1.70121,0.0044088,-0.264112,-0.705298,-0.02748,0.975097,-1.48544,0.746228,3.08996,-12.9939,0.677376,2.2228,-1.89805,0.212655,-9.40191,14.1416,-0.750162,-1.06667,3.82668,0,1,0,1,
2.36,1.78706,-0.0400662,0.308344,0.0761716,0.0327999,-0.0433431,0.995612,0.837213,0.046445,0.128097,-0.31328,0.77482,-0.591887,-0.00413472,1.16194,-1.57625,0.0547843,0.707298,-1.71804,0.00599227,-0.25316,-0.699037,-0.0414874,0.955909,-1.40431,1.2471,1.11402,-12.9646,0.515712,2.19188,-0.841437,0.0791735,0.547557,0.31307,-0.700371,-0.95942,4.05674,0,1,1,1,
2.38,1.80368,-0.038635,0.311107,0.0722613,0.0379783,-0.0496719,0.995424,0.824641,0.0960462,0.146443,-0.450134,0.384134,-0.565445,0.0265307,1.12205,-1.76913,0.0608274,0.750078,-1.71532,0.00464623,-0.176931,-0.782697,-0.0552607,0.940661,-1.32092,1.53327,-1.99459,-9.6439,0.302157,2.13902,0.135744,-0.0673021,3.8115,-4.183,-0.688662,-0.762419,4.16928,0,1,1,1,
2.4,1.82003,-0.0362495,0.314135,0.0674627,0.0391043,-0.0555139,0.995408,0.809793,0.141873,0.15476,-0.529392,-0.032015,-0.545683,0.0532814,1.03945,-1.86424,0.0620434,0.791136,-1.69436,0.000713268,-0.096307,-0.86369,-0.0698031,0.931425,-1.23788,1.33754,-4.12993,-4.75562,0.0607986,2.0529,1.04803,-0.196648,4.03117,-4.04964,-0.72712,-0.461786,4.15227,0,1,1,1,
2.42,1.83606,-0.0329948,0.31726,0.062207,0.036205,-0.0608417,0.995549,0.793138,0.182486,0.157483,-0.599721,-0.392891,-0.50117,0.0659845,0.945055,-1.85954,0.058509,0.829494,-1.65658,-0.00609994,-0.0103236,-0.944067,-0.0857908,0.929401,-1.15696,0.635155,-4.71988,0.234932,-0.176718,1.91787,1.88908,-0.340661,4.29917,-4.01886,-0.799385,-0.101176,4.04584,0,1,1,1,
2.44,1.85175,-0.0289944,0.320427,0.0562171,0.0303867,-0.0652824,0.995819,0.775149,0.216444,0.159048,-0.705102,-0.616121,-0.398917,0.0757479,0.762334,-1.76711,0.0517814,0.863146,-1.60449,-0.0144474,0.0780981,-1.0213,-0.101666,0.931288,-1.07551,0.48817,-9.13605,4.62186,-0.33638,1.68259,2.60438,-0.417371,4.42109,-3.86143,-0.793741,0.0943237,4.07254,0,1,1,1,
2.46,1.86706,-0.0243814,0.323614,0.0490836,0.02302,-0.0683623,0.996186,0.755826,0.243748,0.159454,-0.83954,-0.702241,-0.239877,0.0846887,0.530525,-1.583,0.0437129,0.890364,-1.54082,-0.0225285,0.165245,-1.09228,-0.115054,0.932412,-0.989163,0.447036,-11.5905,9.20513,-0.403428,1.36094,3.18349,-0.404057,4.35735,-3.54938,-0.669438,0.0562221,4.31727,0,1,1,1,
2.48,1.88197,-0.0192889,0.326797,0.0404495,0.0154599,-0.0695933,0.996635,0.735168,0.264397,0.158702,-0.998476,-0.652886,-0.024947,0.0914162,0.302002,-1.33333,0.0360359,0.910041,-1.46819,-0.028466,0.247412,-1.1543,-0.121575,0.954228,-0.968907,0.336377,-11.4262,12.4837,-0.383847,0.98381,3.63161,-0.296876,4.10835,-3.10095,-0.326051,1.09079,1.01279,0,1,1,0,
2.5,1.89646,-0.0138499,0.329954,0.029994,0.0090317,-0.068464,0.997162,0.713175,0.278392,0.156792,-1.18039,-0.471003,0.246224,0.0943242,0.121287,-1.08531,0.0303793,0.921569,-1.3891,-0.030249,0.320757,-1.20481,-0.115532,1.03682,-1.15109,0.1454,-9.03573,12.4009,-0.282833,0.576421,3.95453,-0.0891504,3.66725,-2.52532,0.302164,4.12982,-9.10928,0,1,1,0,
2.52,1.9105,-0.00820705,0.333041,0.017653,0.00482917,-0.0646141,0.997742,0.690909,0.284313,0.150609,-1.31645,-0.219857,0.515325,0.0917334,0.053595,-0.965376,0.0279455,0.924956,-1.30596,-0.0263081,0.381983,-1.24195,-0.0976523,1.11449,-1.40173,-0.129541,-3.38461,5.9967,-0.121687,0.169352,4.15692,0.197047,3.06129,-1.85733,0.893988,3.88344,-12.5319,0,1,1,0,
2.54,1.9241,-0.00254066,0.335929,0.00433933,0.00317227,-0.0584079,0.998278,0.669428,0.280743,0.137039,-1.3399,0.0418461,0.726696,0.083921,0.10651,-1.01444,0.0282928,0.921435,-1.22134,-0.0175165,0.430551,-1.26622,-0.0728076,1.14289,-1.62709,-0.390619,2.64577,-2.45337,0.0173632,-0.176067,4.23107,0.439577,2.42839,-1.21338,1.24224,1.41984,-11.2678,1,1,1,0,
2.56,1.93728,0.00295941,0.338473,-0.00882816,0.00422685,-0.0503607,0.998683,0.648733,0.267682,0.116083,-1.25501,0.319449,0.883812,0.0746488,0.15733,-1.07228,0.0303289,0.912761,-1.13842,-0.00554369,0.466338,-1.27827,-0.0465321,1.11069,-1.77645,-0.463613,2.541,-2.89164,0.101806,-0.433662,4.14627,0.598643,1.78936,-0.602411,1.31378,-1.60978,-7.46797,1,1,1,0,
2.58,1.95005,0.00810335,0.340523,-0.0207697,0.00822054,-0.040971,0.998911,0.628825,0.245129,0.0877398,-1.06522,0.620552,0.98622,0.0630852,0.202204,-1.13409,0.0327211,0.901084,-1.06133,0.00773778,0.488945,-1.27836,-0.022503,1.03936,-1.82072,-0.578179,2.24368,-3.0906,0.11961,-0.583874,3.85454,0.664073,1.13036,-0.00446769,1.20145,-3.56662,-2.21354,1,1,1,0,
2.6,1.96244,0.0127013,0.341933,-0.0304318,0.0154555,-0.0307534,0.998944,0.609703,0.213085,0.0520099,-0.773063,0.953643,1.02878,0.0480991,0.241239,-1.20074,0.0339323,0.889067,-0.995461,0.0202466,0.497775,-1.26639,0.000197791,0.902681,-1.7618,-0.749304,1.95175,-3.33241,0.0605588,-0.600838,3.29325,0.625441,0.441473,0.598362,1.13504,-6.83405,2.94571,1,1,1,0,
2.62,1.97443,0.0165888,0.342582,-0.0370637,0.0257422,-0.0203226,0.998775,0.589787,0.175344,0.0130281,-0.471453,1.15815,0.996484,0.0290443,0.274876,-1.2715,0.0327399,0.879477,-0.945046,0.03014,0.494058,-1.24368,0.0176757,0.683764,-1.61282,-0.95274,1.68183,-3.538,-0.0596181,-0.479517,2.52072,0.494668,-0.185837,1.13546,0.873894,-10.9458,7.44912,1,1,1,0,
2.64,1.98601,0.0197024,0.34246,-0.0410314,0.0366665,-0.0105515,0.998429,0.567495,0.135703,-0.0250709,-0.239143,1.06507,0.878373,0.00784079,0.306,-1.33967,0.0297008,0.875183,-0.909798,0.0371638,0.486969,-1.21857,0.0265248,0.439072,-1.38827,-1.06018,1.55623,-3.40886,-0.151955,-0.214691,1.7624,0.351191,-0.354461,1.25546,0.442457,-12.2346,11.2274,1,0,1,0,
2.66,1.99712,0.0220042,0.341585,-0.0428627,0.0452391,-0.00240637,0.998053,0.542829,0.0941597,-0.062287,-0.0588785,0.669925,0.676572,-0.0123723,0.33886,-1.39816,0.0235929,0.933934,-1.03855,0.0413567,0.488068,-1.20171,0.0279812,0.217647,-1.13267,-1.01066,1.64299,-2.92453,-0.305395,2.93754,-6.43776,0.209646,0.0549892,0.843339,0.0728189,-11.0713,12.7799,1,0,1,0,
2.68,2.00771,0.0234561,0.339975,-0.0429817,0.0484463,0.00316887,0.997896,0.515787,0.0507155,-0.0986202,0.0802317,-0.0315939,0.397327,-0.0280451,0.378112,-1.44053,0.012468,1.03223,-1.28722,0.0426493,0.509298,-1.20411,0.025284,0.0777821,-0.938861,-0.783637,1.96258,-2.11816,-0.556247,4.91478,-12.4333,0.0646314,1.06147,-0.120264,-0.134861,-6.99323,9.69064,1,0,1,0,
2.7,2.01773,0.0240202,0.337646,-0.0417887,0.0432384,0.00529043,0.998176,0.486371,0.00537016,-0.134071,0.177721,-1.04326,0.0475787,-0.0358437,0.427899,-1.46005,-0.00217581,1.11751,-1.5402,0.0408336,0.56272,-1.2362,0.02163,0.0998541,-0.948461,-0.389933,2.48935,-0.976011,-0.732189,4.26407,-12.649,-0.090784,2.67112,-1.60418,-0.182699,1.1036,-0.479996,1,0,1,1,
2.72,2.02716,0.0236934,0.33462,-0.0397207,0.0278593,0.00351868,0.998816,0.45665,-0.0366041,-0.168283,0.238331,-1.96204,-0.269638,-0.0345476,0.489007,-1.45229,-0.0148908,1.16417,-1.73804,0.0356404,0.655228,-1.30189,0.017456,0.199237,-1.05553,0.0648082,3.05543,0.387979,-0.635748,2.33297,-9.89223,-0.259661,4.62537,-3.2847,-0.208699,4.96913,-5.35369,1,0,1,1,
2.74,2.03601,0.0226136,0.330926,-0.037121,0.00587903,-0.00101804,0.999293,0.428697,-0.0699351,-0.200903,0.271617,-2.38295,-0.455214,-0.0279533,0.55464,-1.42606,-0.0194714,1.16729,-1.85122,0.0274585,0.773599,-1.38662,0.0123362,0.314122,-1.17689,0.329712,3.28165,1.31167,-0.229033,0.155829,-5.65868,-0.409096,5.91856,-4.23655,-0.255992,5.74424,-6.06797,1,0,1,1,
2.76,2.04432,0.0209536,0.326595,-0.0342605,-0.0177754,-0.00682421,0.999232,0.402509,-0.0946228,-0.23193,0.287155,-2.30554,-0.511676,-0.019968,0.618245,-1.39467,-0.0133945,1.13314,-1.86404,0.0171971,0.899804,-1.47367,0.00647962,0.430042,-1.29698,0.399265,3.18022,1.56922,0.303846,-1.70753,-0.640895,-0.513072,6.31025,-4.35222,-0.292829,5.796,-6.0044,1,0,1,1,
2.78,2.05212,0.0188863,0.321659,-0.031255,-0.0381554,-0.0124572,0.998705,0.378089,-0.110667,-0.261364,0.304661,-1.72905,-0.443508,-0.0131488,0.676104,-1.37311,-0.000428826,1.01525,-1.79893,0.00641853,1.01556,-1.5495,0.000522443,0.533758,-1.40405,0.34096,2.89295,1.07802,0.648285,-5.89412,3.25505,-0.538927,5.78803,-3.79159,-0.297859,5.18581,-5.35359,1,0,1,1,
2.8,2.05946,0.0165846,0.316151,-0.0280313,-0.050308,-0.0165607,0.998203,0.355435,-0.118068,-0.289205,0.341859,-0.652793,-0.256114,-0.00915414,0.726499,-1.37714,0.012861,0.844386,-1.67509,-0.00240127,1.10173,-1.60332,-0.00450191,0.612353,-1.48851,0.199735,2.51975,-0.201715,0.66449,-8.54338,6.19205,-0.44099,4.30847,-2.69127,-0.251218,3.92978,-4.22267,1,0,1,1,
2.82,2.06634,0.0142027,0.31013,-0.0244479,-0.0507753,-0.0181962,0.998245,0.332409,-0.119604,-0.311147,0.387028,0.471117,-0.0397617,-0.00883673,0.768615,-1.41681,0.021318,0.66433,-1.53064,-0.00667141,1.14397,-1.62919,-0.00751877,0.656938,-1.54483,0.0158707,2.1058,-1.98349,0.422851,-9.00283,7.22262,-0.213507,2.11158,-1.29325,-0.150843,2.22923,-2.81628,1,0,1,1,
2.84,2.07274,0.011821,0.303773,-0.0205735,-0.042081,-0.0177432,0.998745,0.306875,-0.118051,-0.322882,0.412072,1.19022,0.120698,-0.0112938,0.803463,-1.48208,0.0240391,0.518301,-1.41871,-0.00648602,1.15053,-1.6341,-0.00845681,0.674895,-1.58,-0.122851,1.7424,-3.26325,0.136056,-7.30142,5.59641,0.00926929,0.328005,-0.245682,-0.0469021,0.897844,-1.75817,1,0,1,1,
2.86,2.0786,0.00950123,0.297283,-0.0166153,-0.0282463,-0.0158466,0.999337,0.278831,-0.113411,-0.32441,0.409877,1.50441,0.228661,-0.0155256,0.832235,-1.55889,0.0218251,0.453329,-1.40626,-0.00314115,1.13587,-1.62708,-0.00770714,0.677467,-1.60291,-0.211595,1.43863,-3.84046,-0.110703,-3.24859,0.622405,0.167243,-0.732981,0.350975,0.0374837,0.128606,-1.14558,1,0,1,1,
2.88,2.08387,0.00730514,0.290865,-0.0128005,-0.0133076,-0.0130888,0.999744,0.248278,-0.105683,-0.315731,0.3824,1.4131,0.287967,-0.0207209,0.856704,-1.63499,0.0164332,0.474405,-1.49845,0.00198485,1.11453,-1.61677,-0.00577059,0.675635,-1.62179,-0.259765,1.22345,-3.80488,-0.26959,1.05378,-4.60907,0.2563,-1.06671,0.515776,0.0968273,-0.0915947,-0.94424,1,1,1,1,
2.9,2.08851,0.00529449,0.284722,-0.00931207,-0.00131869,-0.00999415,0.999906,0.215215,-0.0948672,-0.296846,0.337017,0.915514,0.302158,-0.0261205,0.879549,-1.69977,0.0103318,0.498139,-1.58064,0.0077723,1.10083,-1.612,-0.00317172,0.680114,-1.64458,-0.26998,1.14222,-3.23925,-0.305073,1.18671,-4.10959,0.289372,-0.685234,0.238136,0.129944,0.22395,-1.13951,1,1,1,1,
2.92,2.09246,0.00352957,0.279072,-0.00625922,0.00468027,-0.00698605,0.999945,0.179153,-0.0811846,-0.265781,0.284989,0.318195,0.285449,-0.0310575,0.90315,-1.74597,0.00434353,0.523526,-1.64072,0.0135182,1.10504,-1.6193,-0.000358849,0.698395,-1.67653,-0.246845,1.18005,-2.31003,-0.299412,1.26932,-3.00425,0.287294,0.210729,-0.36477,0.140643,0.914046,-1.5973,1,1,1,1,
2.94,2.09565,0.00206474,0.274185,-0.00370631,0.00574,-0.00427757,0.999968,0.139601,-0.0648567,-0.220564,0.228933,-0.0719631,0.248692,-0.0352444,0.926133,-1.77567,-0.00105307,0.54934,-1.68134,0.0189813,1.12249,-1.63506,0.00246152,0.725824,-1.71297,-0.209348,1.14916,-1.48513,-0.26983,1.2907,-2.03069,0.273153,0.872609,-0.788034,0.141019,1.37144,-1.82213,1,1,1,1,
2.96,2.09802,0.000952937,0.270344,-0.00173532,0.00393257,-0.00206062,0.999989,0.0965576,-0.0458832,-0.161195,0.164765,-0.255087,0.189765,-0.038498,0.945862,-1.79273,-0.00544191,0.572312,-1.70639,0.0237638,1.14496,-1.65329,0.00500704,0.754819,-1.74707,-0.162678,0.98645,-0.852998,-0.219442,1.1486,-1.25246,0.239128,1.12326,-0.911273,0.127276,1.44977,-1.70516,1,1,1,1,
2.98,2.09949,0.000247052,0.267831,-0.000456433,0.00132874,-0.000555469,0.999999,0.050024,-0.0242643,-0.0876737,0.0890465,-0.231172,0.107058,-0.0406215,0.959628,-1.80062,-0.00839884,0.588802,-1.7192,0.0272135,1.16435,-1.66826,0.00686507,0.77781,-1.77228,-0.106175,0.68831,-0.394084,-0.147846,0.824518,-0.640657,0.172483,0.969512,-0.748865,0.0929018,1.14953,-1.26025,1,1,1,1,
3,2.1,-4.33681e-19,0.266931,-4.33681e-19,-6.93889e-18,-3.00927e-36,1,-3.18495e-15,1.56125e-15,5.80092e-15,-5.88418e-15,2.08722e-14,-7.27196e-15,-0.0413867,0.964793,-1.80255,-0.00948604,0.595114,-1.72282,0.0285357,1.17261,-1.67449,0.00757562,0.787172,-1.78213,-0.0382634,0.258233,-0.0967173,-0.0543603,0.315614,-0.181139,0.06611,0.413109,-0.311147,0.0355272,0.468114,-0.49261,1,1,1,1,
