time,base_x,base_y,base_z,base_quat_x,base_quat_y,base_quat_z,base_quat_w,base_lin_x,base_lin_y,base_lin_z,base_ang_x,base_ang_y,base_ang_z,q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,dq0,dq1,dq2,dq3,dq4,dq5,dq6,dq7,dq8,dq9,dq10,dq11,contact_LF,contact_RF,contact_LH,contact_RH
2.44,1.38273,0.0579561,0.310048,-0.0677886,-0.027356,-0.043803,0.996362,0.706171,0.168947,-0.097884,-0.368566,0.979441,0.142082,0.0496033,0.377081,-1.35983,0.0219177,1.00106,-0.940154,-0.033505,0.950315,-1.68572,-0.0239227,0.636793,-1.72213,-0.489563,2.83577,-4.31592,-0.279328,0.0777951,1.99705,-0.2042,1.43022,0.113136,0.784688,-9.59333,5.10687,1,1,1,0,
2.46,1.39688,0.0608865,0.308224,-0.0710858,-0.0170869,-0.0415058,0.99646,0.708647,0.122879,-0.0819593,-0.21652,1.10403,0.159717,0.0383727,0.42917,-1.44158,0.0160836,1.00001,-0.901015,-0.0365877,0.968242,-1.67133,-0.00733785,0.421873,-1.5587,-0.56153,2.60445,-4.08728,-0.291708,-0.0526941,1.95697,-0.154134,0.896315,0.71919,0.829241,-10.746,8.17106,1,1,1,0,
2.48,1.41107,0.0628227,0.306869,-0.0730786,-0.00623964,-0.0389806,0.996545,0.709832,0.0695215,-0.0511302,-0.104503,1.08697,0.18396,0.027054,0.477877,-1.51379,0.0112281,0.996742,-0.862745,-0.0374902,0.978812,-1.64646,0.00799279,0.208862,-1.3494,-0.565932,2.43537,-3.61051,-0.242774,-0.163339,1.91348,-0.0451229,0.528512,1.24353,0.766532,-10.6505,10.4654,1,0,1,0,
2.5,1.42526,0.0636188,0.306278,-0.074106,0.0037469,-0.0362433,0.996585,0.709727,0.00887353,-0.00539659,-0.0314077,0.927907,0.215909,0.0173405,0.524547,-1.57188,0.00814057,1.02866,-0.944325,-0.0352249,0.985429,-1.61272,0.0211309,0.0176016,-1.12041,-0.485678,2.33352,-2.90433,-0.154375,1.59598,-4.07898,0.113263,0.330855,1.68705,0.656907,-9.56302,11.4494,1,0,1,0,
2.52,1.43944,0.0631708,0.30666,-0.0743496,0.0117384,-0.0332723,0.996608,0.708093,-0.0527919,0.0414929,0.0540832,0.717377,0.260656,0.0105389,0.570065,-1.61257,0.00665501,1.08348,-1.12704,-0.0293101,0.990726,-1.57149,0.0315837,-0.127533,-0.916328,-0.340079,2.27586,-2.0345,-0.0742778,2.74108,-9.13599,0.295739,0.264843,2.06171,0.52264,-7.25675,10.204,1,0,1,0,
2.54,1.45358,0.0615421,0.307854,-0.0733678,0.0178292,-0.0299014,0.996697,0.704694,-0.109202,0.0757898,0.202066,0.546974,0.321131,0.00557987,0.614035,-1.6375,0.00528151,1.12772,-1.34013,-0.0207666,0.994117,-1.52316,0.0376631,-0.186578,-0.815225,-0.247952,2.19852,-1.24651,-0.0686748,2.21166,-10.654,0.427178,0.169586,2.41645,0.30397,-2.95225,5.05518,1,0,1,0,
2.56,1.46762,0.0588378,0.309608,-0.0705651,0.022431,-0.0259288,0.996918,0.699529,-0.160357,0.0974941,0.412148,0.418452,0.396546,0.000648571,0.655579,-1.64928,0.00234542,1.14017,-1.54072,-0.0109193,0.994251,-1.46778,0.038831,-0.137825,-0.864314,-0.246565,2.07722,-0.588905,-0.146805,0.622649,-10.0298,0.492364,0.00666302,2.76922,0.058394,2.43769,-2.45445,1,0,1,1,
2.58,1.48154,0.0551629,0.31167,-0.0653474,0.0259734,-0.0211515,0.9973,0.692599,-0.206256,0.106606,0.683807,0.334414,0.486439,-0.00613524,0.693798,-1.65039,-0.00376252,1.11137,-1.70318,-0.00101496,0.989763,-1.4052,0.0382676,-0.0755028,-0.928601,-0.339191,1.91095,-0.055976,-0.305397,-1.44016,-8.12314,0.495217,-0.224381,3.12889,-0.0281718,3.11609,-3.21438,1,0,1,1,
2.6,1.49531,0.0506226,0.313788,-0.0571235,0.0289123,-0.0153674,0.99783,0.683903,-0.246899,0.103125,1.01616,0.298556,0.590167,-0.0166171,0.727961,-1.64338,-0.0145958,1.04552,-1.81223,0.00776788,0.979215,-1.33505,0.0351713,-0.0126727,-0.990826,-0.524095,1.70811,0.350686,-0.541666,-3.29232,-5.45215,0.439142,-0.527412,3.50745,-0.154814,3.1415,-3.11123,1,0,1,1,
2.62,1.5089,0.0453282,0.315741,-0.0456787,0.0315002,-0.00854498,0.998423,0.675043,-0.281347,0.0915833,1.29443,0.241853,0.66555,-0.0315579,0.757961,-1.63021,-0.0304198,0.962576,-1.86173,0.0146745,0.962138,-1.25737,0.0290009,0.0506938,-1.05212,-0.747036,1.50005,0.658402,-0.7912,-4.14717,-2.47533,0.345333,-0.853846,3.88383,-0.308521,3.16833,-3.06451,1,0,1,1,
2.64,1.52232,0.0394163,0.317428,-0.0322759,0.0330298,-0.00128477,0.998932,0.667618,-0.308657,0.076513,1.40847,0.086933,0.675599,-0.0478374,0.785244,-1.61028,-0.0486838,0.846515,-1.85465,0.0205524,0.942561,-1.17516,0.0219666,0.116136,-1.11361,-0.813979,1.36414,0.996424,-0.9132,-5.80306,0.354426,0.293893,-0.978825,4.11054,-0.351716,3.27211,-3.0749,1,0,1,1,
2.66,1.53561,0.0330295,0.318778,-0.0185153,0.032483,0.00572122,0.999284,0.66163,-0.328829,0.057914,1.36377,-0.175375,0.626011,-0.0617239,0.811457,-1.58216,-0.0681346,0.683886,-1.78845,0.026843,0.926104,-1.09285,0.0167567,0.18586,-1.17671,-0.694321,1.31064,1.40605,-0.972537,-8.13147,3.30982,0.314531,-0.822861,4.11576,-0.260494,3.4862,-3.15468,1,0,1,1,
2.68,1.5488,0.0263107,0.319721,-0.00596698,0.0287551,0.0118455,0.999498,0.657077,-0.341864,0.0357862,1.16426,-0.554011,0.518273,-0.0698847,0.838032,-1.54417,-0.0852597,0.50596,-1.66348,0.0352653,0.919138,-1.01601,0.0158712,0.262471,-1.24306,-0.408042,1.32874,1.89982,-0.856256,-8.89629,6.24856,0.421112,-0.348322,3.8419,-0.0442737,3.83056,-3.3174,1,0,1,1,
2.7,1.56191,0.0194026,0.320186,0.00380403,0.0206688,0.016476,0.999643,0.65396,-0.347761,0.0101297,0.810171,-1.05535,0.346067,-0.0693346,0.866135,-1.49429,-0.0946012,0.340366,-1.49343,0.0475909,0.933664,-0.970253,0.0216869,0.349012,-1.31453,0.0275061,1.40516,2.49392,-0.467077,-8.2797,8.5024,0.616283,0.726293,2.28777,0.290786,4.32705,-3.57365,1,0,0,1,
2.72,1.57497,0.0124325,0.320111,0.00978421,0.0077067,0.0190856,0.99974,0.652566,-0.348831,-0.0177915,0.470966,-1.46823,0.139341,-0.0586501,0.895947,-1.43156,-0.0915824,0.207763,-1.30464,0.0638277,1.0014,-1.07245,0.0354543,0.447153,-1.3917,0.534223,1.49061,3.13658,0.150941,-6.63014,9.4397,0.811838,3.38697,-5.10971,0.688368,4.90706,-3.85875,1,0,0,1,
2.74,1.58802,0.00546614,0.319468,0.0132516,-0.00783198,0.019663,0.999688,0.653183,-0.347383,-0.0467134,0.313705,-1.57502,-0.0577885,-0.041558,0.925128,-1.36062,-0.0785114,0.127256,-1.14417,0.0818682,1.08934,-1.2697,0.0541457,0.551467,-1.46974,0.854607,1.45902,3.54667,0.653548,-4.02535,8.02319,0.902028,4.39669,-9.86256,0.93457,5.21569,-3.90186,1,0,0,1,
2.76,1.60111,-0.00144605,0.318236,0.0160404,-0.0229044,0.0183634,0.99944,0.655812,-0.343417,-0.0766361,0.337241,-1.37301,-0.230945,-0.0226576,0.951609,-1.28797,-0.059417,0.127134,-1.07914,0.0984564,1.15264,-1.48599,0.0735735,0.654302,-1.54272,0.945019,1.32406,3.63266,0.954724,-0.0060855,3.25173,0.82941,3.16528,-10.8147,0.971393,5.14176,-3.64919,1,0,0,1,
2.78,1.61427,-0.00825376,0.316396,0.0200138,-0.0344615,0.015424,0.999087,0.660451,-0.336934,-0.107559,0.54686,-0.863979,-0.365427,-0.00627263,0.974279,-1.2206,-0.038961,0.200747,-1.12346,0.10983,1.16058,-1.67353,0.0892413,0.747361,-1.60508,0.819249,1.13353,3.3686,1.0228,3.68063,-2.21629,0.568676,0.396728,-9.37701,0.783387,4.65293,-3.11786,1,1,0,1,
2.8,1.62754,-0.0149066,0.313927,0.0271137,-0.0394849,0.0111094,0.99879,0.667101,-0.327933,-0.139483,0.953632,-0.0533413,-0.458212,0.00333863,0.99277,-1.16595,-0.0233643,0.272466,-1.1929,0.111884,1.0988,-1.80113,0.0961406,0.821568,-1.65152,0.480563,0.924508,2.73262,0.779834,3.58596,-3.47158,0.102696,-3.08867,-6.37992,0.344967,3.71036,-2.3217,1,1,0,1,
2.82,1.64096,-0.0213334,0.310864,0.0387406,-0.036039,0.00559906,0.998584,0.67455,-0.313288,-0.16419,1.37849,0.740481,-0.526775,0.00306942,1.00723,-1.12874,-0.014917,0.337217,-1.28755,0.10182,0.979053,-1.85224,0.0901828,0.870184,-1.67859,-0.0134603,0.722891,1.86014,0.422367,3.23754,-4.73288,-0.503171,-5.98751,-2.55541,-0.297892,2.4308,-1.35395,1,1,0,1,
2.84,1.65452,-0.0273797,0.307462,0.0537385,-0.0263343,-0.000893033,0.998207,0.681584,-0.289873,-0.17346,1.62595,1.20831,-0.581794,-0.00540025,1.01806,-1.10231,-0.0113448,0.394747,-1.39525,0.0821654,0.841947,-1.83309,0.0731637,0.898503,-1.68966,-0.423483,0.541388,1.32144,0.178607,2.87653,-5.38479,-0.98275,-6.85534,0.957208,-0.850956,1.41596,-0.55339,1,1,0,1,
2.86,1.66822,-0.0328699,0.304029,0.0702306,-0.0135654,-0.00801906,0.997406,0.688203,-0.257688,-0.167295,1.68225,1.35843,-0.610064,-0.0191601,1.02523,-1.07741,-0.0100154,0.446603,-1.50264,0.0555696,0.664679,-1.74735,0.0489718,0.91511,-1.68938,-0.687993,0.35874,1.24534,0.0664715,2.59276,-5.36945,-1.32979,-8.86337,4.28699,-1.20959,0.830334,0.0140648,1,1,0,1,
2.88,1.68205,-0.0376287,0.300873,0.0862357,-0.00084453,-0.0151759,0.996159,0.694407,-0.216734,-0.145693,1.53236,1.20044,-0.587072,-0.0351864,1.02843,-1.04539,-0.00934406,0.496013,-1.59919,0.0285142,0.452906,-1.59636,0.0221215,0.928731,-1.68217,-0.801315,0.160142,1.6009,0.033566,2.47054,-4.82754,-1.35277,-10.5887,7.54969,-1.34252,0.681073,0.360358,1,1,0,1,
2.9,1.69599,-0.0414808,0.298304,0.0996856,0.00881736,-0.0214707,0.994748,0.700197,-0.167009,-0.108656,1.16465,0.743031,-0.489498,-0.0502373,1.02705,-0.997934,-0.00887937,0.547391,-1.676,0.00635473,0.236729,-1.39315,-0.00235964,0.948215,-1.6724,-0.752546,-0.069261,2.37276,0.0232346,2.5689,-3.8406,-1.10797,-10.8089,10.1607,-1.22405,0.97418,0.488619,1,1,0,1,
2.92,1.71004,-0.0442809,0.296575,0.10882,0.0133679,-0.0260771,0.993629,0.704214,-0.113052,-0.0644823,0.686617,0.256548,-0.362811,-0.060385,1.03061,-0.964956,-0.00867756,0.603984,-1.72711,-0.00850565,0.0375467,-1.15925,-0.0200923,0.979672,-1.66279,-0.507384,0.178118,1.64893,0.0100902,2.82965,-2.55537,-0.743019,-9.95912,11.6949,-0.886635,1.57285,0.480695,0,1,0,1,
2.94,1.72414,-0.0460049,0.295717,0.11331,0.0142445,-0.0292589,0.993027,0.705102,-0.059401,-0.0214724,0.216285,0.00419376,-0.272969,-0.0614179,1.06918,-1.05445,-0.00777527,0.663159,-1.75621,-0.0166521,-0.129776,-0.924109,-0.030876,1.01747,-1.64954,-0.0516451,1.92857,-4.47453,0.0451149,2.95871,-1.45508,-0.407322,-8.36616,11.7569,-0.539184,1.88987,0.662152,0,1,0,1,
2.96,1.73822,-0.046659,0.295708,0.113217,0.0137051,-0.0316862,0.99297,0.702859,-0.00605573,0.0203737,-0.240982,-0.0168166,-0.22953,-0.0531599,1.12026,-1.22222,-0.00443035,0.720306,-1.76884,-0.0184641,-0.237727,-0.747112,-0.035859,1.05274,-1.62738,0.412901,2.55416,-8.38881,0.167246,2.85735,-0.631515,-0.0906001,-5.39755,8.84984,-0.249147,1.76353,1.10839,0,1,0,1,
2.98,1.75223,-0.0462492,0.296524,0.108629,0.0139806,-0.0340879,0.993399,0.697486,0.0469837,0.061056,-0.681583,0.192535,-0.233738,-0.0363586,1.15532,-1.4142,0.00314684,0.771007,-1.77042,-0.0138908,-0.235037,-0.730685,-0.0364665,1.07627,-1.59107,0.840063,1.75301,-9.59891,0.378859,2.53509,-0.0788057,0.228667,0.134509,0.821369,-0.0303759,1.17627,1.81532,0,1,0,1,
3,1.7661,-0.0447817,0.298143,0.0996476,0.0173075,-0.0371508,0.994178,0.688983,0.0997174,0.100575,-1.10135,0.632938,-0.278626,-0.0117715,1.15553,-1.59551,0.0164204,0.811568,-1.76655,-0.00357988,-0.164119,-0.818616,-0.0341748,1.07855,-1.53518,1.22936,0.010509,-9.06549,0.663678,2.02802,0.19347,0.515544,3.54592,-4.39657,0.114586,0.114409,2.79441,0,1,1,1,
3.02,1.77978,-0.0422844,0.300504,0.0867143,0.0250749,-0.0412161,0.995064,0.678046,0.14886,0.133576,-1.41197,1.03377,-0.317183,0.0194095,1.11354,-1.74419,0.0354086,0.840251,-1.76139,0.0111289,-0.110937,-0.881123,-0.0301651,1.05363,-1.45597,1.55905,-2.09957,-7.43416,0.949411,1.43416,0.257953,0.735437,2.65909,-3.12536,0.200484,-1.24632,3.96063,0,1,1,1,
3.04,1.79321,-0.0388731,0.303406,0.0715166,0.0351584,-0.045731,0.99577,0.665371,0.191128,0.154706,-1.53362,1.1205,-0.319995,0.0522467,1.03694,-1.84234,0.055954,0.860308,-1.75241,0.0270228,-0.0685657,-0.927424,-0.0255695,1.01034,-1.35927,1.64186,-3.83028,-4.90715,1.02727,1.00287,0.44869,0.794699,2.11856,-2.315,0.229779,-2.16414,4.83487,0,1,1,1,
3.06,1.80638,-0.0346851,0.306613,0.0560171,0.0444993,-0.0501248,0.996177,0.650956,0.22652,0.163965,-1.47585,0.887983,-0.306905,0.0795993,0.942387,-1.88102,0.0733257,0.875857,-1.73532,0.040504,-0.0284494,-0.96728,-0.0220662,0.96158,-1.25411,1.36763,-4.72755,-1.934,0.868587,0.77741,0.854921,0.674056,2.00582,-1.99284,0.175166,-2.43824,5.25814,0,1,1,1,
3.08,1.81924,-0.0298581,0.309886,0.042117,0.0499777,-0.0540957,0.996395,0.634803,0.255037,0.161353,-1.2499,0.330726,-0.296328,0.0995568,0.798303,-1.86011,0.0833442,0.89065,-1.70562,0.0481504,0.0180621,-1.00989,-0.0221583,0.920927,-1.15153,0.997874,-7.20419,1.04515,0.500924,0.739692,1.48496,0.382324,2.32558,-2.13036,-0.00460391,-2.03264,5.12905,0,1,1,1,
3.1,1.83176,-0.0245295,0.312988,0.0316479,0.0484254,-0.0575406,0.996666,0.616911,0.276679,0.14687,-0.864694,-0.556165,-0.292745,0.108821,0.622379,-1.77008,0.0824003,0.907916,-1.65852,0.0466518,0.0800568,-1.06432,-0.0291566,0.90343,-1.06579,0.463228,-8.79621,4.50188,-0.0471911,0.863267,2.355,-0.0749304,3.09973,-2.7214,-0.349914,-0.874861,4.28696,0,1,1,1,
3.12,1.84392,-0.0188279,0.315737,0.0257474,0.0378178,-0.0603951,0.997126,0.599421,0.292776,0.128884,-0.496314,-1.41085,-0.271987,0.103991,0.448415,-1.61258,0.0689252,0.928838,-1.59068,0.0341113,0.163714,-1.13599,-0.0458068,0.920512,-1.00909,-0.24151,-8.69817,7.87489,-0.673756,1.04613,3.39192,-0.627029,4.18288,-3.58396,-0.832512,0.854085,2.83495,0,1,1,1,
3.14,1.85575,-0.0128465,0.318176,0.0229765,0.020846,-0.0625683,0.997558,0.584473,0.304658,0.115765,-0.310331,-1.86559,-0.21559,0.0890717,0.296102,-1.40979,0.047467,0.949477,-1.50645,0.0139808,0.262216,-1.21738,-0.0687148,0.981135,-1.03046,-0.745974,-7.61565,10.1394,-1.07291,1.03192,4.21154,-1.00652,4.92507,-4.06919,-1.1454,3.03118,-1.06845,0,1,1,0,
3.16,1.86732,-0.00666967,0.3204,0.0213181,0.0014189,-0.063942,0.997725,0.572067,0.312326,0.107513,-0.299486,-1.91663,-0.136888,0.0698345,0.177168,-1.19693,0.0233933,0.965735,-1.41238,-0.0091289,0.365391,-1.29852,-0.0926709,1.08723,-1.18013,-0.96186,-5.94674,10.6429,-1.20369,0.81291,4.7032,-1.15549,5.15876,-4.05728,-1.19781,5.3048,-7.48367,0,1,1,0,
3.18,1.87865,-0.000381601,0.322509,0.0188053,-0.0165263,-0.0645224,0.997602,0.562204,0.315779,0.104126,-0.459756,-1.56198,-0.0598905,0.051261,0.109857,-1.02858,0.00150822,0.974777,-1.31556,-0.0306761,0.462786,-1.37041,-0.113959,1.19206,-1.38065,-0.928677,-3.36555,8.41775,-1.09425,0.452111,4.84107,-1.07736,4.86974,-3.59415,-1.06441,5.24168,-10.0257,0,1,1,0,
3.2,1.88982,0.00593339,0.324598,0.0134928,-0.0290506,-0.0644635,0.997406,0.554882,0.315018,0.105607,-0.789908,-0.80157,-0.00211666,0.0372214,0.126271,-0.982234,-0.0136331,0.974903,-1.22389,-0.0459356,0.543321,-1.4246,-0.127365,1.25691,-1.57569,-0.701978,0.820727,2.31715,-0.757065,0.00631193,4.58349,-0.762976,4.02674,-2.70988,-0.670313,3.24208,-9.75226,1,1,1,0,
3.22,1.90086,0.0121801,0.326734,0.00398946,-0.0331796,-0.063886,0.997397,0.548777,0.30841,0.107279,-1.14123,0.067737,0.0498611,0.0319066,0.177125,-1.01476,-0.0187091,0.965947,-1.1445,-0.0509891,0.597808,-1.45503,-0.127942,1.25744,-1.73019,-0.265741,2.54271,-1.62608,-0.253803,-0.447835,3.96965,-0.252673,2.72435,-1.52114,-0.0288241,0.0268312,-7.72489,1,1,1,0,
3.24,1.91177,0.0182199,0.328859,-0.00886265,-0.0297507,-0.0626224,0.997554,0.542562,0.294323,0.104469,-1.36663,0.749503,0.123758,0.0340826,0.221829,-1.06958,-0.0151876,0.950304,-1.0775,-0.046562,0.627636,-1.46401,-0.116568,1.19492,-1.82574,0.108798,2.23517,-2.74114,0.176075,-0.782156,3.34974,0.221354,1.4914,-0.448917,0.568697,-3.12618,-4.77748,1,1,1,0,
3.26,1.92256,0.0239032,0.330883,-0.0236843,-0.02056,-0.0603681,0.997683,0.536238,0.272757,0.0971757,-1.46787,1.24391,0.225468,0.0403556,0.260238,-1.13861,-0.00566044,0.930556,-1.02103,-0.0346993,0.63721,-1.45567,-0.095943,1.0881,-1.85146,0.31365,1.92046,-3.45145,0.47636,-0.987362,2.82375,0.593135,0.478718,0.416946,1.03125,-5.34105,-1.28594,1,1,1,0,
3.28,1.93322,0.0290804,0.332716,-0.0391025,-0.00741023,-0.0568648,0.997588,0.529805,0.243712,0.0854001,-1.44347,1.55232,0.347353,0.0476193,0.292395,-1.21448,0.00731846,0.908957,-0.973045,-0.0177036,0.63133,-1.43398,-0.0678425,0.95355,-1.80526,0.363187,1.60788,-3.79343,0.648945,-1.07995,2.39923,0.849783,-0.293992,1.08411,1.40503,-6.72743,2.31003,1,1,1,0,
3.3,1.94375,0.0336018,0.334269,-0.0537344,0.0079027,-0.0520075,0.997169,0.523262,0.207188,0.069142,-1.29003,1.67745,0.473272,0.0530171,0.319053,-1.29114,0.0212046,0.887511,-0.931372,0.00182727,0.615144,-1.40296,-0.0337299,0.772264,-1.69707,0.269888,1.33287,-3.83318,0.694305,-1.0723,2.08364,0.976545,-0.809337,1.55129,1.70563,-9.0643,5.40928,1,1,1,0,
3.32,1.95414,0.0373426,0.335471,-0.0663023,0.0236057,-0.0459458,0.996462,0.514534,0.166866,0.0513077,-1.04038,1.62251,0.569567,0.0542545,0.34176,-1.36368,0.0336478,0.867789,-0.893404,0.0211818,0.59408,-1.36677,-0.000610971,0.56703,-1.53347,0.061872,1.13537,-3.62675,0.622161,-0.986103,1.89838,0.967725,-1.05316,1.80964,1.65595,-10.2617,8.18022,1,1,1,0,
3.34,1.9643,0.0402757,0.33633,-0.0759905,0.0379519,-0.0392146,0.995614,0.501545,0.126428,0.0348037,-0.726281,1.39058,0.608522,0.0504928,0.362688,-1.42763,0.0430322,0.850304,-0.855401,0.0380067,0.573829,-1.32991,0.026366,0.359477,-1.32635,-0.188085,1.04636,-3.19775,0.469223,-0.874264,1.90017,0.841249,-1.01259,1.84257,1.34885,-10.3777,10.3557,1,0,1,0,
3.36,1.97417,0.0423989,0.336872,-0.0820647,0.0492432,-0.0325087,0.994879,0.484294,0.0858731,0.0196299,-0.342115,0.985025,0.584032,0.0415456,0.384484,-1.47905,0.0474356,0.873473,-0.908826,0.0500035,0.560259,-1.29727,0.0441743,0.167203,-1.09598,-0.447361,1.08984,-2.57101,0.220168,1.15848,-2.67128,0.599839,-0.67846,1.63217,0.890417,-9.61371,11.5188,1,0,1,0,
3.38,1.98365,0.0437098,0.337124,-0.0837466,0.0558225,-0.0265483,0.994568,0.462783,0.0452018,0.00578643,0.117774,0.408366,0.498115,0.0275029,0.409911,-1.51415,0.0438616,0.946123,-1.07853,0.0548495,0.559435,-1.27404,0.051077,0.01217,-0.878991,-0.702136,1.27133,-1.755,-0.178699,3.6325,-8.48501,0.242299,-0.0412134,1.16139,0.345134,-7.75165,10.8494,1,0,1,0,
3.4,1.99265,0.0442062,0.337113,-0.0802131,0.0560437,-0.0219725,0.994958,0.43701,0.00441397,-0.00672678,0.658917,-0.338179,0.363616,0.00845295,0.441248,-1.52881,0.0300595,1.03289,-1.28761,0.0502158,0.577597,-1.26559,0.045907,-0.0651331,-0.749292,-0.952496,1.56684,-0.733222,-0.690105,4.3381,-10.4544,-0.231684,0.908072,0.422667,-0.258501,-3.86516,6.48492,1,0,1,0,
3.42,2.00112,0.0439047,0.336853,-0.0712028,0.0488531,-0.0190544,0.996083,0.410434,-0.0336321,-0.0195568,1.10985,-1.06147,0.247045,-0.0150891,0.479015,-1.5201,0.00614421,1.11079,-1.48992,0.0351132,0.619157,-1.27563,0.028787,-0.0181905,-0.793065,-1.1771,1.88833,0.435828,-1.19576,3.89526,-10.1151,-0.755132,2.078,-0.502016,-0.856,2.34713,-2.18865,1,0,1,1,
3.44,2.00909,0.0428982,0.336317,-0.0588662,0.0356262,-0.0172304,0.997481,0.386515,-0.0660783,-0.0343506,1.28996,-1.57338,0.19851,-0.0398383,0.520424,-1.49233,-0.0220964,1.16438,-1.66087,0.0139626,0.68076,-1.30179,0.00601431,0.0735072,-0.896298,-1.23746,2.07047,1.38836,-1.41203,2.67936,-8.54793,-1.05753,3.08015,-1.30822,-1.13863,4.58488,-5.16164,1,0,1,1,
3.46,2.0166,0.0412989,0.335466,-0.0460164,0.0183311,-0.0158429,0.998647,0.365252,-0.0929246,-0.0511082,1.19079,-1.87959,0.19787,-0.0618576,0.562482,-1.45194,-0.0470187,1.18445,-1.7828,-0.00741429,0.75696,-1.33992,-0.0164608,0.174453,-1.0065,-1.10097,2.10289,2.0196,-1.24612,1.00359,-6.09634,-1.06885,3.81002,-1.90645,-1.12376,5.04731,-5.5102,1,0,1,1,
3.48,2.02371,0.0392186,0.33426,-0.0355237,-0.00106109,-0.0144925,0.999263,0.346644,-0.114171,-0.0698297,0.806436,-1.98392,0.20971,-0.0769942,0.603431,-1.40608,-0.0611337,1.17055,-1.84029,-0.0231386,0.842224,-1.38583,-0.0330933,0.27799,-1.1148,-0.756828,2.04748,2.29298,-0.705747,-0.694968,-2.87423,-0.786214,4.26319,-2.29554,-0.831623,5.17685,-5.41509,1,0,1,1,
3.5,2.03048,0.0367694,0.33266,-0.0302883,-0.0205756,-0.0131093,0.999243,0.330693,-0.129817,-0.090515,0.135248,-1.8892,0.194736,-0.0807174,0.643,-1.36288,-0.0579556,1.11672,-1.82722,-0.0272539,0.930962,-1.4356,-0.038148,0.378245,-1.21461,-0.186161,1.97843,2.15971,0.158907,-2.69126,0.653074,-0.205766,4.4369,-2.48816,-0.252738,5.01273,-4.99044,1,0,1,1,
3.52,2.03696,0.034053,0.330616,-0.0321467,-0.0382956,-0.0119107,0.998678,0.317492,-0.1414,-0.114669,-0.502551,-1.61627,0.133295,-0.0701317,0.681877,-1.33053,-0.0359688,1.01008,-1.75556,-0.0158515,1.01729,-1.48519,-0.0279307,0.469909,-1.30143,0.529288,1.94384,1.61797,1.09934,-5.33223,3.58327,0.57012,4.31639,-2.47945,0.510868,4.58318,-4.34062,1,0,1,1,
3.54,2.0432,0.0311302,0.32804,-0.0386808,-0.0525067,-0.0111356,0.997809,0.307134,-0.150456,-0.143796,-0.789645,-1.18133,0.0601236,-0.0501628,0.720068,-1.31415,-0.00420169,0.873887,-1.63467,0.00639693,1.09433,-1.52923,-0.00731999,0.549128,-1.37462,0.998441,1.90956,0.818543,1.58835,-6.80964,6.04465,1.11242,3.85206,-2.20214,1.03053,3.96097,-3.65972,1,0,1,1,
3.56,2.04926,0.0280516,0.324831,-0.0464295,-0.0615323,-0.0107253,0.996967,0.29962,-0.156985,-0.177896,-0.730124,-0.580489,0.0137146,-0.0276915,0.757075,-1.31768,0.0280554,0.729662,-1.48506,0.0325241,1.15484,-1.56281,0.0166459,0.612165,-1.43413,1.12357,1.85035,-0.176233,1.61285,-7.21126,7.48049,1.30636,3.02544,-1.67898,1.19829,3.15188,-2.9754,1,0,1,1,
3.58,2.05521,0.0248676,0.320891,-0.0519528,-0.0636886,-0.0103807,0.996563,0.294949,-0.160987,-0.216969,-0.326435,0.188823,0.0126428,-0.00964447,0.791905,-1.34417,0.0532881,0.596418,-1.34058,0.0552198,1.19155,-1.58173,0.036914,0.655136,-1.47959,0.902352,1.74152,-1.32474,1.26164,-6.66219,7.2237,1.13478,1.83568,-0.945791,1.01341,2.14852,-2.27315,1,0,1,1,
3.6,2.06108,0.0216289,0.316119,-0.0518041,-0.0572829,-0.00978024,0.996965,0.293122,-0.162462,-0.261016,0.424324,1.12712,0.0438047,-0.00303624,0.822889,-1.39559,0.0649798,0.495859,-1.2504,0.0667362,1.1974,-1.58186,0.0463637,0.674153,-1.51039,0.330411,1.54917,-2.5707,0.584586,-5.028,4.50913,0.575822,0.292461,-0.00687886,0.472482,0.950861,-1.54,1,0,1,1,
3.62,2.06692,0.0183888,0.310489,-0.0436383,-0.0416429,-0.00893616,0.998139,0.289817,-0.160997,-0.299227,1.17969,1.9221,0.0465511,-0.0125925,0.848248,-1.47011,0.0592018,0.45273,-1.26663,0.0614613,1.16956,-1.56085,0.0400228,0.668156,-1.52706,-0.477811,1.26795,-3.72611,-0.288904,-2.15642,-0.81172,-0.263748,-1.39227,1.05048,-0.317044,-0.299848,-0.833689,1,0,1,1,
3.64,2.07264,0.0152114,0.304261,-0.0296972,-0.0202568,-0.00832489,0.999319,0.280712,-0.156178,-0.320797,1.58821,2.26243,0.000504692,-0.0336563,0.868628,-1.55578,0.0411093,0.472817,-1.38832,0.0436866,1.12087,-1.5257,0.0220727,0.646962,-1.53559,-1.05319,1.019,-4.28353,-0.904623,1.00435,-6.08421,-0.888736,-2.43413,1.7576,-0.897506,-1.05969,-0.426181,1,1,1,1,
3.66,2.07811,0.012164,0.297768,-0.0134405,0.00231387,-0.00824735,0.999873,0.265809,-0.148006,-0.325724,1.64183,2.14984,-0.0488765,-0.0592605,0.88625,-1.6402,0.0188339,0.495228,-1.51734,0.020609,1.06779,-1.48645,-0.000805434,0.62289,-1.54315,-1.28021,0.881102,-4.22112,-1.11377,1.12052,-6.45137,-1.15388,-2.65422,1.96258,-1.14391,-1.20362,-0.37833,1,1,1,1,
